student_id,course,semester,year
S0493,高等数学,第一学期,2023
S0493,程序设计基础,第一学期,2023
S0493,大数据技术,第一学期,2023
S0493,云计算,第一学期,2023
S0493,机器学习,第二学期,2023
S0493,深度学习,第二学期,2023
S0493,自动驾驶技术,第二学期,2023
S0493,嵌入式系统,第二学期,2023
S0494,高等数学,第一学期,2023
S0494,计算机网络,第一学期,2023
S0494,离散数学,第一学期,2023
S0494,密码学基础,第一学期,2023
S0494,大学物理,第二学期,2023
S0494,云计算,第三学期,2023
S0494,数据挖掘,第三学期,2023
S0494,计算机视觉,第三学期,2023
S0494,大数据技术,第三学期,2023
S0494,自然语言处理,第四学期,2023
S0495,高等数学,第一学期,2023
S0495,线性代数,第一学期,2023
S0495,云计算,第二学期,2023
S0495,数据库原理,第二学期,2023
S0495,数据结构,第三学期,2023
S0495,计算机视觉,第四学期,2023
S0495,物联网技术,第五学期,2023
S0495,操作系统,第五学期,2023
S0495,深度学习,第五学期,2023
S0495,强化学习,第五学期,2023
S0495,量子计算导论,第六学期,2023
S0496,嵌入式系统,第一学期,2023
S0496,数据库原理,第一学期,2023
S0496,大学物理,第二学期,2023
S0496,密码学基础,第三学期,2023
S0496,概率论与数理统计,第三学期,2023
S0496,信息安全,第三学期,2023
S0496,大数据技术,第四学期,2023
S0496,深度学习,第五学期,2023
S0496,自动驾驶技术,第五学期,2023
S0496,量子计算导论,第五学期,2023
S0496,物联网技术,第六学期,2023
S0497,计算机网络,第一学期,2023
S0497,密码学基础,第一学期,2023
S0497,物联网技术,第一学期,2023
S0497,概率论与数理统计,第一学期,2023
S0497,离散数学,第二学期,2023
S0497,强化学习,第二学期,2023
S0497,计算机组成原理,第二学期,2023
S0497,数据结构,第二学期,2023
S0497,数据库原理,第三学期,2023
S0497,软件工程,第四学期,2023
S0497,深度学习,第五学期,2023
S0497,云计算,第五学期,2023
S0497,大数据技术,第五学期,2023
S0497,自然语言处理,第六学期,2023
S0497,大学物理,第六学期,2023
S0498,高等数学,第一学期,2023
S0498,程序设计基础,第二学期,2023
S0498,大学物理,第二学期,2023
S0498,量子计算导论,第二学期,2023
S0498,云计算,第二学期,2023
S0498,算法设计与分析,第三学期,2023
S0498,计算机视觉,第三学期,2023
S0498,信息安全,第三学期,2023
S0498,物联网技术,第四学期,2023
S0498,大数据技术,第四学期,2023
S0499,高等数学,第一学期,2023
S0499,概率论与数理统计,第一学期,2023
S0499,线性代数,第二学期,2023
S0499,人工智能导论,第二学期,2023
S0499,大数据技术,第二学期,2023
S0499,密码学基础,第二学期,2023
S0499,数据结构,第三学期,2023
S0499,算法设计与分析,第三学期,2023
S0499,操作系统,第三学期,2023
S0499,数据挖掘,第三学期,2023
S0499,自然语言处理,第四学期,2023
S0499,物联网技术,第四学期,2023
S0500,高等数学,第一学期,2023
S0500,大学物理,第一学期,2023
S0500,线性代数,第二学期,2023
S0500,自动驾驶技术,第三学期,2023
S0500,数据库原理,第三学期,2023
S0500,软件工程,第三学期,2023
S0500,物联网技术,第三学期,2023
S0500,区块链技术,第四学期,2023
S0501,程序设计基础,第一学期,2023
S0501,算法设计与分析,第一学期,2023
S0501,离散数学,第一学期,2023
S0501,数据库原理,第一学期,2023
S0501,嵌入式系统,第二学期,2023
S0501,物联网技术,第二学期,2023
S0501,区块链技术,第三学期,2023
S0501,机器学习,第四学期,2023
S0501,深度学习,第四学期,2023
S0501,自然语言处理,第四学期,2023
S0501,大学物理,第四学期,2023
S0501,量子计算导论,第五学期,2023
S0501,大数据技术,第五学期,2023
S0501,自动驾驶技术,第六学期,2023
S0501,线性代数,第六学期,2023
S0502,计算机网络,第一学期,2023
S0502,程序设计基础,第一学期,2023
S0502,高等数学,第一学期,2023
S0502,线性代数,第一学期,2023
S0502,大学物理,第二学期,2023
S0502,数据库原理,第三学期,2023
S0502,机器学习,第三学期,2023
S0502,强化学习,第三学期,2023
S0502,操作系统,第三学期,2023
S0502,大数据技术,第四学期,2023
S0502,物联网技术,第四学期,2023
S0502,嵌入式系统,第四学期,2023
S0502,人工智能导论,第四学期,2023
S0502,区块链技术,第五学期,2023
S0503,计算机网络,第一学期,2023
S0503,大数据技术,第二学期,2023
S0503,操作系统,第二学期,2023
S0503,计算机组成原理,第二学期,2023
S0503,物联网技术,第二学期,2023
S0503,强化学习,第三学期,2023
S0503,数据库原理,第三学期,2023
S0503,软件工程,第三学期,2023
S0503,量子计算导论,第四学期,2023
S0503,深度学习,第五学期,2023
S0504,高等数学,第一学期,2023
S0504,大学物理,第二学期,2023
S0504,自然语言处理,第二学期,2023
S0504,嵌入式系统,第二学期,2023
S0504,云计算,第二学期,2023
S0504,量子计算导论,第三学期,2023
S0504,数据结构,第三学期,2023
S0504,区块链技术,第三学期,2023
S0505,程序设计基础,第一学期,2023
S0505,数据结构,第一学期,2023
S0505,数据库原理,第一学期,2023
S0505,算法设计与分析,第二学期,2023
S0505,嵌入式系统,第二学期,2023
S0505,量子计算导论,第三学期,2023
S0505,自然语言处理,第三学期,2023
S0505,数据挖掘,第三学期,2023
S0506,高等数学,第一学期,2023
S0506,程序设计基础,第一学期,2023
S0506,数据结构,第一学期,2023
S0506,云计算,第一学期,2023
S0506,物联网技术,第二学期,2023
S0506,量子计算导论,第二学期,2023
S0506,深度学习,第二学期,2023
S0506,信息安全,第二学期,2023
S0506,计算机组成原理,第三学期,2023
S0506,密码学基础,第三学期,2023
S0506,数据挖掘,第三学期,2023
S0507,程序设计基础,第一学期,2023
S0507,数据结构,第一学期,2023
S0507,云计算,第一学期,2023
S0507,物联网技术,第一学期,2023
S0507,区块链技术,第二学期,2023
S0507,自动驾驶技术,第二学期,2023
S0507,概率论与数理统计,第二学期,2023
S0507,软件工程,第二学期,2023
S0507,计算机视觉,第三学期,2023
S0507,强化学习,第三学期,2023
S0507,深度学习,第三学期,2023
S0507,线性代数,第四学期,2023
S0508,机器学习,第一学期,2023
S0508,计算机视觉,第一学期,2023
S0508,数据库原理,第一学期,2023
S0508,数据挖掘,第一学期,2023
S0508,物联网技术,第二学期,2023
S0508,信息安全,第二学期,2023
S0508,大学物理,第三学期,2023
S0508,计算机组成原理,第三学期,2023
S0508,嵌入式系统,第三学期,2023
S0508,量子计算导论,第四学期,2023
S0508,密码学基础,第四学期,2023
S0508,大数据技术,第五学期,2023
S0508,软件工程,第五学期,2023
S0508,离散数学,第五学期,2023
S0508,算法设计与分析,第六学期,2023
S0509,计算机网络,第一学期,2023
S0509,云计算,第一学期,2023
S0509,算法设计与分析,第一学期,2023
S0509,数据挖掘,第一学期,2023
S0509,大数据技术,第二学期,2023
S0509,密码学基础,第三学期,2023
S0509,人工智能导论,第四学期,2023
S0509,大学物理,第五学期,2023
S0509,计算机视觉,第五学期,2023
S0509,量子计算导论,第六学期,2023
S0509,自动驾驶技术,第一学期,2024
S0509,数据库原理,第一学期,2024
S0509,线性代数,第一学期,2024
S0509,深度学习,第一学期,2024
S0510,计算机网络,第一学期,2023
S0510,深度学习,第一学期,2023
S0510,强化学习,第二学期,2023
S0510,软件工程,第三学期,2023
S0510,量子计算导论,第四学期,2023
S0510,计算机组成原理,第四学期,2023
S0510,操作系统,第四学期,2023
S0510,嵌入式系统,第五学期,2023
S0510,数据库原理,第六学期,2023
S0510,密码学基础,第六学期,2023
S0510,离散数学,第一学期,2024
S0510,数据挖掘,第一学期,2024
S0510,数据结构,第二学期,2024
S0510,概率论与数理统计,第二学期,2024
S0511,计算机网络,第一学期,2023
S0511,高等数学,第二学期,2023
S0511,离散数学,第二学期,2023
S0511,机器学习,第二学期,2023
S0511,计算机视觉,第二学期,2023
S0511,自然语言处理,第三学期,2023
S0511,自动驾驶技术,第三学期,2023
S0511,操作系统,第三学期,2023
S0511,量子计算导论,第三学期,2023
S0511,数据挖掘,第四学期,2023
S0512,计算机网络,第一学期,2023
S0512,程序设计基础,第一学期,2023
S0512,软件工程,第二学期,2023
S0512,量子计算导论,第二学期,2023
S0512,线性代数,第三学期,2023
S0512,算法设计与分析,第三学期,2023
S0512,概率论与数理统计,第三学期,2023
S0512,大学物理,第三学期,2023
S0512,嵌入式系统,第四学期,2023
S0512,计算机视觉,第四学期,2023
S0512,强化学习,第五学期,2023
S0512,操作系统,第五学期,2023
S0513,程序设计基础,第一学期,2023
S0513,高等数学,第二学期,2023
S0513,离散数学,第二学期,2023
S0513,物联网技术,第二学期,2023
S0513,操作系统,第二学期,2023
S0513,算法设计与分析,第三学期,2023
S0513,深度学习,第四学期,2023
S0513,信息安全,第四学期,2023
S0513,嵌入式系统,第四学期,2023
S0514,高等数学,第一学期,2023
S0514,离散数学,第一学期,2023
S0514,密码学基础,第一学期,2023
S0514,数据库原理,第二学期,2023
S0514,操作系统,第二学期,2023
S0514,软件工程,第二学期,2023
S0514,数据挖掘,第三学期,2023
S0514,云计算,第三学期,2023
S0514,信息安全,第三学期,2023
S0514,区块链技术,第四学期,2023
S0514,嵌入式系统,第四学期,2023
S0514,算法设计与分析,第四学期,2023
S0515,高等数学,第一学期,2023
S0515,线性代数,第一学期,2023
S0515,概率论与数理统计,第二学期,2023
S0515,离散数学,第二学期,2023
S0515,量子计算导论,第二学期,2023
S0515,大学物理,第二学期,2023
S0515,深度学习,第三学期,2023
S0515,自然语言处理,第四学期,2023
S0515,软件工程,第四学期,2023
S0515,信息安全,第四学期,2023
S0515,云计算,第四学期,2023
S0515,数据库原理,第五学期,2023
S0515,机器学习,第六学期,2023
S0515,强化学习,第六学期,2023
S0516,程序设计基础,第一学期,2023
S0516,数据结构,第一学期,2023
S0516,信息安全,第二学期,2023
S0516,机器学习,第二学期,2023
S0516,自然语言处理,第二学期,2023
S0516,操作系统,第二学期,2023
S0516,密码学基础,第三学期,2023
S0516,区块链技术,第三学期,2023
S0516,线性代数,第三学期,2023
S0516,离散数学,第四学期,2023
S0516,大数据技术,第四学期,2023
S0517,程序设计基础,第一学期,2023
S0517,数据结构,第一学期,2023
S0517,数据库原理,第一学期,2023
S0517,计算机网络,第一学期,2023
S0517,概率论与数理统计,第二学期,2023
S0517,人工智能导论,第三学期,2023
S0517,操作系统,第三学期,2023
S0517,大数据技术,第三学期,2023
S0517,软件工程,第四学期,2023
S0517,离散数学,第四学期,2023
S0517,自动驾驶技术,第四学期,2023
S0517,自然语言处理,第五学期,2023
S0517,密码学基础,第六学期,2023
S0517,深度学习,第六学期,2023
S0518,高等数学,第一学期,2023
S0518,离散数学,第二学期,2023
S0518,线性代数,第二学期,2023
S0518,概率论与数理统计,第二学期,2023
S0518,计算机网络,第二学期,2023
S0518,自动驾驶技术,第三学期,2023
S0518,算法设计与分析,第四学期,2023
S0518,区块链技术,第五学期,2023
S0518,信息安全,第六学期,2023
S0518,嵌入式系统,第六学期,2023
S0518,大数据技术,第一学期,2024
S0519,操作系统,第一学期,2023
S0519,云计算,第二学期,2023
S0519,大数据技术,第二学期,2023
S0519,量子计算导论,第二学期,2023
S0519,算法设计与分析,第二学期,2023
S0519,线性代数,第三学期,2023
S0519,离散数学,第三学期,2023
S0519,深度学习,第三学期,2023
S0519,密码学基础,第四学期,2023
S0519,物联网技术,第五学期,2023
S0520,高等数学,第一学期,2023
S0520,概率论与数理统计,第一学期,2023
S0520,云计算,第一学期,2023
S0520,算法设计与分析,第一学期,2023
S0520,物联网技术,第二学期,2023
S0520,软件工程,第三学期,2023
S0520,大数据技术,第三学期,2023
S0520,嵌入式系统,第三学期,2023
S0520,机器学习,第三学期,2023
S0520,密码学基础,第四学期,2023
S0520,区块链技术,第四学期,2023
S0520,操作系统,第四学期,2023
S0520,人工智能导论,第五学期,2023
S0521,计算机网络,第一学期,2023
S0521,高等数学,第二学期,2023
S0521,大学物理,第二学期,2023
S0521,概率论与数理统计,第二学期,2023
S0521,计算机组成原理,第三学期,2023
S0521,线性代数,第三学期,2023
S0521,算法设计与分析,第三学期,2023
S0521,软件工程,第三学期,2023
S0522,计算机网络,第一学期,2023
S0522,密码学基础,第一学期,2023
S0522,操作系统,第一学期,2023
S0522,信息安全,第二学期,2023
S0522,云计算,第二学期,2023
S0522,线性代数,第二学期,2023
S0522,计算机组成原理,第二学期,2023
S0522,概率论与数理统计,第三学期,2023
S0522,人工智能导论,第三学期,2023
S0522,机器学习,第三学期,2023
S0523,程序设计基础,第一学期,2023
S0523,计算机网络,第一学期,2023
S0523,深度学习,第一学期,2023
S0523,信息安全,第一学期,2023
S0523,操作系统,第二学期,2023
S0523,自动驾驶技术,第三学期,2023
S0523,概率论与数理统计,第三学期,2023
S0523,线性代数,第四学期,2023
S0523,量子计算导论,第五学期,2023
S0523,数据库原理,第五学期,2023
S0523,区块链技术,第六学期,2023
S0524,数据挖掘,第一学期,2023
S0524,云计算,第一学期,2023
S0524,操作系统,第二学期,2023
S0524,数据结构,第三学期,2023
S0524,软件工程,第三学期,2023
S0524,算法设计与分析,第三学期,2023
S0524,量子计算导论,第三学期,2023
S0524,自然语言处理,第四学期,2023
S0524,密码学基础,第四学期,2023
S0524,线性代数,第四学期,2023
S0525,计算机网络,第一学期,2023
S0525,软件工程,第二学期,2023
S0525,计算机视觉,第二学期,2023
S0525,机器学习,第三学期,2023
S0525,嵌入式系统,第三学期,2023
S0525,大数据技术,第三学期,2023
S0525,大学物理,第三学期,2023
S0525,计算机组成原理,第四学期,2023
S0525,人工智能导论,第四学期,2023
S0525,信息安全,第四学期,2023
S0525,数据挖掘,第五学期,2023
S0525,数据结构,第五学期,2023
S0525,算法设计与分析,第五学期,2023
S0525,线性代数,第六学期,2023
S0526,计算机网络,第一学期,2023
S0526,量子计算导论,第一学期,2023
S0526,数据结构,第一学期,2023
S0526,信息安全,第一学期,2023
S0526,概率论与数理统计,第二学期,2023
S0526,数据挖掘,第二学期,2023
S0526,云计算,第三学期,2023
S0526,操作系统,第三学期,2023
S0527,区块链技术,第一学期,2023
S0527,计算机视觉,第一学期,2023
S0527,机器学习,第一学期,2023
S0527,云计算,第一学期,2023
S0527,量子计算导论,第二学期,2023
S0527,人工智能导论,第二学期,2023
S0527,操作系统,第三学期,2023
S0527,大数据技术,第三学期,2023
S0527,大学物理,第三学期,2023
S0527,计算机组成原理,第三学期,2023
S0527,信息安全,第四学期,2023
S0527,数据结构,第五学期,2023
S0528,强化学习,第一学期,2023
S0528,云计算,第二学期,2023
S0528,物联网技术,第二学期,2023
S0528,概率论与数理统计,第三学期,2023
S0528,数据库原理,第三学期,2023
S0528,嵌入式系统,第四学期,2023
S0528,大学物理,第四学期,2023
S0528,人工智能导论,第五学期,2023
S0528,软件工程,第六学期,2023
S0529,高等数学,第一学期,2023
S0529,线性代数,第一学期,2023
S0529,程序设计基础,第一学期,2023
S0529,数据结构,第一学期,2023
S0529,算法设计与分析,第二学期,2023
S0529,大学物理,第二学期,2023
S0529,云计算,第二学期,2023
S0529,自然语言处理,第二学期,2023
S0529,量子计算导论,第三学期,2023
S0529,区块链技术,第三学期,2023
S0529,大数据技术,第三学期,2023
S0529,人工智能导论,第四学期,2023
S0529,信息安全,第四学期,2023
S0529,嵌入式系统,第五学期,2023
S0530,数据挖掘,第一学期,2023
S0530,数据库原理,第一学期,2023
S0530,自动驾驶技术,第一学期,2023
S0530,嵌入式系统,第一学期,2023
S0530,物联网技术,第二学期,2023
S0530,离散数学,第三学期,2023
S0530,密码学基础,第三学期,2023
S0530,软件工程,第三学期,2023
S0530,计算机组成原理,第三学期,2023
S0530,大学物理,第四学期,2023
S0530,概率论与数理统计,第五学期,2023
S0531,高等数学,第一学期,2023
S0531,计算机网络,第二学期,2023
S0531,计算机组成原理,第三学期,2023
S0531,操作系统,第四学期,2023
S0531,信息安全,第四学期,2023
S0531,大数据技术,第四学期,2023
S0531,物联网技术,第四学期,2023
S0531,算法设计与分析,第五学期,2023
S0531,强化学习,第五学期,2023
S0531,量子计算导论,第六学期,2023
S0531,人工智能导论,第六学期,2023
S0531,数据结构,第六学期,2023
S0531,计算机视觉,第六学期,2023
S0531,深度学习,第一学期,2024
S0532,高等数学,第一学期,2023
S0532,大学物理,第一学期,2023
S0532,概率论与数理统计,第一学期,2023
S0532,离散数学,第一学期,2023
S0532,自动驾驶技术,第二学期,2023
S0532,嵌入式系统,第二学期,2023
S0532,自然语言处理,第二学期,2023
S0532,数据结构,第二学期,2023
S0532,算法设计与分析,第三学期,2023
S0532,人工智能导论,第四学期,2023
S0532,物联网技术,第四学期,2023
S0532,大数据技术,第五学期,2023
S0532,云计算,第五学期,2023
S0532,量子计算导论,第五学期,2023
S0533,程序设计基础,第一学期,2023
S0533,高等数学,第一学期,2023
S0533,大学物理,第一学期,2023
S0533,计算机组成原理,第二学期,2023
S0533,嵌入式系统,第三学期,2023
S0533,深度学习,第四学期,2023
S0533,机器学习,第四学期,2023
S0533,数据挖掘,第四学期,2023
S0533,软件工程,第四学期,2023
S0533,数据库原理,第五学期,2023
S0534,计算机网络,第一学期,2023
S0534,程序设计基础,第一学期,2023
S0534,数据结构,第一学期,2023
S0534,数据库原理,第一学期,2023
S0534,数据挖掘,第二学期,2023
S0534,人工智能导论,第三学期,2023
S0534,物联网技术,第三学期,2023
S0534,区块链技术,第三学期,2023
S0534,概率论与数理统计,第四学期,2023
S0534,强化学习,第四学期,2023
S0534,自然语言处理,第四学期,2023
S0534,密码学基础,第五学期,2023
S0534,量子计算导论,第五学期,2023
S0534,信息安全,第六学期,2023
S0534,线性代数,第六学期,2023
S0535,计算机网络,第一学期,2023
S0535,高等数学,第一学期,2023
S0535,离散数学,第一学期,2023
S0535,密码学基础,第一学期,2023
S0535,区块链技术,第二学期,2023
S0535,操作系统,第二学期,2023
S0535,机器学习,第二学期,2023
S0535,深度学习,第二学期,2023
S0535,软件工程,第三学期,2023
S0536,计算机网络,第一学期,2023
S0536,自然语言处理,第一学期,2023
S0536,线性代数,第二学期,2023
S0536,物联网技术,第三学期,2023
S0536,人工智能导论,第三学期,2023
S0536,机器学习,第三学期,2023
S0536,强化学习,第四学期,2023
S0536,嵌入式系统,第五学期,2023
S0537,程序设计基础,第一学期,2023
S0537,算法设计与分析,第二学期,2023
S0537,软件工程,第二学期,2023
S0537,人工智能导论,第二学期,2023
S0537,大学物理,第二学期,2023
S0537,密码学基础,第三学期,2023
S0537,计算机视觉,第三学期,2023
S0537,数据库原理,第三学期,2023
S0538,高等数学,第一学期,2023
S0538,大学物理,第一学期,2023
S0538,计算机网络,第一学期,2023
S0538,离散数学,第一学期,2023
S0538,概率论与数理统计,第二学期,2023
S0538,算法设计与分析,第三学期,2023
S0538,嵌入式系统,第四学期,2023
S0538,自然语言处理,第四学期,2023
S0538,计算机视觉,第四学期,2023
S0538,机器学习,第五学期,2023
S0538,操作系统,第六学期,2023
S0539,计算机网络,第一学期,2023
S0539,计算机组成原理,第一学期,2023
S0539,操作系统,第一学期,2023
S0539,云计算,第二学期,2023
S0539,大数据技术,第三学期,2023
S0539,数据结构,第三学期,2023
S0539,数据库原理,第三学期,2023
S0539,离散数学,第三学期,2023
S0540,程序设计基础,第一学期,2023
S0540,数据结构,第一学期,2023
S0540,信息安全,第一学期,2023
S0540,大学物理,第二学期,2023
S0540,大数据技术,第二学期,2023
S0540,概率论与数理统计,第三学期,2023
S0540,线性代数,第三学期,2023
S0540,嵌入式系统,第四学期,2023
S0541,软件工程,第一学期,2023
S0541,自然语言处理,第一学期,2023
S0541,强化学习,第一学期,2023
S0541,数据结构,第二学期,2023
S0541,数据库原理,第二学期,2023
S0541,线性代数,第三学期,2023
S0541,计算机组成原理,第三学期,2023
S0541,人工智能导论,第四学期,2023
S0541,概率论与数理统计,第五学期,2023
S0541,密码学基础,第五学期,2023
S0542,高等数学,第一学期,2023
S0542,程序设计基础,第一学期,2023
S0542,计算机网络,第一学期,2023
S0542,自然语言处理,第二学期,2023
S0542,人工智能导论,第二学期,2023
S0542,区块链技术,第二学期,2023
S0542,数据挖掘,第二学期,2023
S0542,嵌入式系统,第三学期,2023
S0542,物联网技术,第三学期,2023
S0542,密码学基础,第三学期,2023
S0542,自动驾驶技术,第四学期,2023
S0542,软件工程,第四学期,2023
S0542,计算机视觉,第四学期,2023
S0542,算法设计与分析,第四学期,2023
S0542,量子计算导论,第五学期,2023
S0543,计算机网络,第一学期,2023
S0543,物联网技术,第二学期,2023
S0543,计算机组成原理,第二学期,2023
S0543,操作系统,第二学期,2023
S0543,嵌入式系统,第三学期,2023
S0543,云计算,第四学期,2023
S0543,线性代数,第四学期,2023
S0543,人工智能导论,第四学期,2023
S0543,自动驾驶技术,第四学期,2023
S0543,量子计算导论,第五学期,2023
S0543,区块链技术,第五学期,2023
S0543,数据结构,第六学期,2023
S0543,计算机视觉,第六学期,2023
S0543,强化学习,第六学期,2023
S0544,计算机网络,第一学期,2023
S0544,人工智能导论,第一学期,2023
S0544,大数据技术,第一学期,2023
S0544,软件工程,第二学期,2023
S0544,自然语言处理,第二学期,2023
S0544,深度学习,第三学期,2023
S0544,信息安全,第三学期,2023
S0544,嵌入式系统,第三学期,2023
S0544,物联网技术,第三学期,2023
S0544,操作系统,第四学期,2023
S0544,自动驾驶技术,第五学期,2023
S0544,数据结构,第六学期,2023
S0544,数据库原理,第六学期,2023
S0545,程序设计基础,第一学期,2023
S0545,数据结构,第一学期,2023
S0545,算法设计与分析,第一学期,2023
S0545,深度学习,第一学期,2023
S0545,大数据技术,第二学期,2023
S0545,自然语言处理,第三学期,2023
S0545,云计算,第三学期,2023
S0545,软件工程,第三学期,2023
S0545,强化学习,第四学期,2023
S0545,离散数学,第四学期,2023
S0545,量子计算导论,第五学期,2023
S0545,信息安全,第六学期,2023
S0546,高等数学,第一学期,2023
S0546,计算机网络,第一学期,2023
S0546,离散数学,第二学期,2023
S0546,计算机组成原理,第二学期,2023
S0546,量子计算导论,第二学期,2023
S0546,自动驾驶技术,第三学期,2023
S0546,云计算,第四学期,2023
S0546,信息安全,第四学期,2023
S0546,人工智能导论,第五学期,2023
S0546,数据库原理,第五学期,2023
S0547,计算机网络,第一学期,2023
S0547,程序设计基础,第一学期,2023
S0547,高等数学,第一学期,2023
S0547,嵌入式系统,第一学期,2023
S0547,区块链技术,第二学期,2023
S0547,强化学习,第二学期,2023
S0547,大数据技术,第三学期,2023
S0547,操作系统,第三学期,2023
S0547,云计算,第三学期,2023
S0547,信息安全,第三学期,2023
S0547,计算机视觉,第四学期,2023
S0547,密码学基础,第五学期,2023
S0548,高等数学,第一学期,2023
S0548,离散数学,第二学期,2023
S0548,线性代数,第三学期,2023
S0548,程序设计基础,第四学期,2023
S0548,信息安全,第四学期,2023
S0548,数据挖掘,第五学期,2023
S0548,物联网技术,第六学期,2023
S0548,计算机组成原理,第六学期,2023
S0548,人工智能导论,第一学期,2024
S0548,云计算,第一学期,2024
S0548,深度学习,第一学期,2024
S0549,自动驾驶技术,第一学期,2023
S0549,概率论与数理统计,第一学期,2023
S0549,计算机组成原理,第二学期,2023
S0549,深度学习,第二学期,2023
S0549,数据库原理,第二学期,2023
S0549,区块链技术,第三学期,2023
S0549,大数据技术,第三学期,2023
S0549,量子计算导论,第四学期,2023
S0549,线性代数,第五学期,2023
S0549,软件工程,第五学期,2023
S0550,高等数学,第一学期,2023
S0550,计算机网络,第二学期,2023
S0550,人工智能导论,第二学期,2023
S0550,计算机组成原理,第二学期,2023
S0550,区块链技术,第三学期,2023
S0550,机器学习,第三学期,2023
S0550,深度学习,第三学期,2023
S0550,自然语言处理,第四学期,2023
S0550,数据结构,第四学期,2023
S0550,软件工程,第四学期,2023
S0550,量子计算导论,第四学期,2023
S0550,密码学基础,第五学期,2023
S0550,自动驾驶技术,第六学期,2023
S0551,高等数学,第一学期,2023
S0551,程序设计基础,第二学期,2023
S0551,数据挖掘,第二学期,2023
S0551,量子计算导论,第三学期,2023
S0551,区块链技术,第四学期,2023
S0551,计算机视觉,第四学期,2023
S0551,物联网技术,第四学期,2023
S0551,大数据技术,第五学期,2023
S0551,机器学习,第五学期,2023
S0551,密码学基础,第五学期,2023
S0551,软件工程,第五学期,2023
S0551,云计算,第六学期,2023
S0551,嵌入式系统,第一学期,2024
S0552,高等数学,第一学期,2023
S0552,概率论与数理统计,第二学期,2023
S0552,大学物理,第三学期,2023
S0552,计算机组成原理,第四学期,2023
S0552,嵌入式系统,第五学期,2023
S0552,软件工程,第五学期,2023
S0552,人工智能导论,第五学期,2023
S0552,算法设计与分析,第五学期,2023
S0553,高等数学,第一学期,2023
S0553,离散数学,第二学期,2023
S0553,密码学基础,第二学期,2023
S0553,程序设计基础,第二学期,2023
S0553,软件工程,第三学期,2023
S0553,数据库原理,第三学期,2023
S0553,强化学习,第四学期,2023
S0553,人工智能导论,第五学期,2023
S0553,嵌入式系统,第五学期,2023
S0554,程序设计基础,第一学期,2023
S0554,高等数学,第二学期,2023
S0554,概率论与数理统计,第三学期,2023
S0554,离散数学,第三学期,2023
S0554,密码学基础,第三学期,2023
S0554,大学物理,第三学期,2023
S0554,线性代数,第四学期,2023
S0554,量子计算导论,第五学期,2023
S0554,区块链技术,第五学期,2023
S0554,计算机视觉,第五学期,2023
S0554,机器学习,第六学期,2023
S0554,强化学习,第六学期,2023
S0554,自动驾驶技术,第一学期,2024
S0555,计算机网络,第一学期,2023
S0555,物联网技术,第二学期,2023
S0555,自然语言处理,第三学期,2023
S0555,自动驾驶技术,第四学期,2023
S0555,深度学习,第四学期,2023
S0555,嵌入式系统,第四学期,2023
S0555,线性代数,第四学期,2023
S0555,数据库原理,第五学期,2023
S0555,数据挖掘,第五学期,2023
S0555,大数据技术,第五学期,2023
S0555,人工智能导论,第六学期,2023
S0555,软件工程,第一学期,2024
S0555,强化学习,第一学期,2024
S0555,数据结构,第二学期,2024
S0556,程序设计基础,第一学期,2023
S0556,计算机网络,第一学期,2023
S0556,自然语言处理,第一学期,2023
S0556,嵌入式系统,第一学期,2023
S0556,密码学基础,第二学期,2023
S0556,机器学习,第二学期,2023
S0556,线性代数,第二学期,2023
S0556,数据挖掘,第三学期,2023
S0556,信息安全,第四学期,2023
S0557,高等数学,第一学期,2023
S0557,概率论与数理统计,第一学期,2023
S0557,计算机网络,第二学期,2023
S0557,自动驾驶技术,第二学期,2023
S0557,操作系统,第三学期,2023
S0557,机器学习,第三学期,2023
S0557,自然语言处理,第三学期,2023
S0557,物联网技术,第三学期,2023
S0557,大数据技术,第四学期,2023
S0558,高等数学,第一学期,2023
S0558,大学物理,第一学期,2023
S0558,计算机组成原理,第一学期,2023
S0558,嵌入式系统,第一学期,2023
S0558,强化学习,第二学期,2023
S0558,自动驾驶技术,第三学期,2023
S0558,数据挖掘,第四学期,2023
S0558,人工智能导论,第五学期,2023
S0558,机器学习,第五学期,2023
S0558,自然语言处理,第六学期,2023
S0558,物联网技术,第一学期,2024
S0558,数据库原理,第一学期,2024
S0558,密码学基础,第一学期,2024
S0558,数据结构,第二学期,2024
S0558,信息安全,第三学期,2024
S0559,概率论与数理统计,第一学期,2023
S0559,大数据技术,第一学期,2023
S0559,操作系统,第二学期,2023
S0559,计算机组成原理,第二学期,2023
S0559,线性代数,第二学期,2023
S0559,云计算,第二学期,2023
S0559,离散数学,第三学期,2023
S0559,机器学习,第三学期,2023
S0560,高等数学,第一学期,2023
S0560,大学物理,第一学期,2023
S0560,量子计算导论,第二学期,2023
S0560,嵌入式系统,第二学期,2023
S0560,自然语言处理,第三学期,2023
S0560,人工智能导论,第四学期,2023
S0560,机器学习,第五学期,2023
S0560,算法设计与分析,第六学期,2023
S0560,操作系统,第六学期,2023
S0561,计算机网络,第一学期,2023
S0561,深度学习,第一学期,2023
S0561,区块链技术,第一学期,2023
S0561,自然语言处理,第一学期,2023
S0561,算法设计与分析,第二学期,2023
S0561,软件工程,第二学期,2023
S0561,人工智能导论,第二学期,2023
S0561,数据结构,第二学期,2023
S0561,云计算,第三学期,2023
S0561,机器学习,第三学期,2023
