student_id,date,course,status
S0524,2024-11-10,自然语言处理,present
S0524,2024-01-10,密码学基础,present
S0524,2024-10-04,密码学基础,present
S0524,2024-04-26,密码学基础,present
S0524,2024-03-20,密码学基础,absent
S0524,2024-07-25,密码学基础,present
S0524,2024-06-16,密码学基础,present
S0524,2024-10-19,密码学基础,present
S0524,2024-11-09,密码学基础,present
S0524,2024-12-03,密码学基础,absent
S0524,2024-02-22,密码学基础,present
S0524,2024-11-28,密码学基础,present
S0524,2024-01-06,线性代数,present
S0524,2024-01-13,线性代数,present
S0524,2024-01-15,线性代数,present
S0524,2024-05-21,线性代数,present
S0524,2024-11-10,线性代数,present
S0524,2024-09-24,线性代数,late
S0524,2024-03-15,线性代数,present
S0524,2024-08-23,线性代数,present
S0524,2024-01-14,线性代数,present
S0524,2024-08-04,线性代数,present
S0525,2024-01-07,计算机网络,present
S0525,2024-02-26,计算机网络,present
S0525,2024-01-10,计算机网络,present
S0525,2024-04-22,计算机网络,present
S0525,2024-03-13,计算机网络,present
S0525,2024-05-17,计算机网络,absent
S0525,2024-07-02,计算机网络,present
S0525,2024-06-08,计算机网络,present
S0525,2024-01-26,计算机网络,present
S0525,2024-08-14,计算机网络,present
S0525,2024-06-01,软件工程,present
S0525,2024-04-17,软件工程,present
S0525,2024-07-04,软件工程,present
S0525,2024-12-21,软件工程,present
S0525,2024-10-14,软件工程,present
S0525,2024-03-19,软件工程,absent
S0525,2024-04-22,软件工程,present
S0525,2024-09-13,软件工程,absent
S0525,2024-02-03,计算机视觉,present
S0525,2024-12-24,计算机视觉,present
S0525,2024-03-08,计算机视觉,absent
S0525,2024-11-08,计算机视觉,absent
S0525,2024-09-19,计算机视觉,absent
S0525,2024-09-17,计算机视觉,present
S0525,2024-02-22,计算机视觉,absent
S0525,2024-01-04,计算机视觉,present
S0525,2024-08-09,计算机视觉,absent
S0525,2024-11-24,计算机视觉,present
S0525,2024-06-03,计算机视觉,present
S0525,2024-04-20,计算机视觉,present
S0525,2024-03-20,机器学习,present
S0525,2024-09-18,机器学习,present
S0525,2024-11-05,机器学习,present
S0525,2024-07-27,机器学习,absent
S0525,2024-12-27,机器学习,present
S0525,2024-04-15,机器学习,present
S0525,2024-03-16,机器学习,present
S0525,2024-09-08,机器学习,present
S0525,2024-11-21,嵌入式系统,present
S0525,2024-01-13,嵌入式系统,present
S0525,2024-08-24,嵌入式系统,absent
S0525,2024-11-09,嵌入式系统,absent
S0525,2024-11-02,嵌入式系统,present
S0525,2024-09-14,嵌入式系统,present
S0525,2024-02-04,嵌入式系统,present
S0525,2024-01-19,嵌入式系统,present
S0525,2024-04-02,嵌入式系统,absent
S0525,2024-07-16,嵌入式系统,present
S0525,2024-08-08,嵌入式系统,present
S0525,2024-02-09,嵌入式系统,present
S0525,2024-01-28,大数据技术,present
S0525,2024-08-23,大数据技术,absent
S0525,2024-11-06,大数据技术,absent
S0525,2024-12-20,大数据技术,present
S0525,2024-11-11,大数据技术,present
S0525,2024-05-08,大数据技术,present
S0525,2024-06-26,大数据技术,late
S0525,2024-09-14,大数据技术,absent
S0525,2024-04-10,大数据技术,absent
S0525,2024-10-08,大学物理,present
S0525,2024-05-08,大学物理,absent
S0525,2024-02-28,大学物理,present
S0525,2024-09-17,大学物理,present
S0525,2024-09-25,大学物理,present
S0525,2024-08-01,大学物理,present
S0525,2024-09-21,大学物理,present
S0525,2024-02-17,大学物理,present
S0525,2024-09-26,大学物理,present
S0525,2024-09-26,大学物理,present
S0525,2024-02-25,计算机组成原理,present
S0525,2024-04-12,计算机组成原理,absent
S0525,2024-10-05,计算机组成原理,present
S0525,2024-10-12,计算机组成原理,present
S0525,2024-03-11,计算机组成原理,absent
S0525,2024-01-10,计算机组成原理,absent
S0525,2024-01-17,计算机组成原理,present
S0525,2024-08-04,计算机组成原理,present
S0525,2024-04-01,计算机组成原理,present
S0525,2024-06-12,计算机组成原理,present
S0525,2024-04-15,计算机组成原理,present
S0525,2024-10-14,计算机组成原理,present
S0525,2024-10-18,人工智能导论,present
S0525,2024-12-22,人工智能导论,present
S0525,2024-03-16,人工智能导论,present
S0525,2024-04-23,人工智能导论,present
S0525,2024-10-13,人工智能导论,present
S0525,2024-10-20,人工智能导论,late
S0525,2024-01-08,人工智能导论,absent
S0525,2024-11-05,人工智能导论,absent
S0525,2024-08-25,人工智能导论,present
S0525,2024-12-24,人工智能导论,absent
S0525,2024-04-22,人工智能导论,present
S0525,2024-10-02,信息安全,present
S0525,2024-07-15,信息安全,absent
S0525,2024-07-13,信息安全,absent
S0525,2024-01-11,信息安全,absent
S0525,2024-06-22,信息安全,present
S0525,2024-12-10,信息安全,present
S0525,2024-04-26,信息安全,present
S0525,2024-08-19,信息安全,late
S0525,2024-01-16,信息安全,absent
S0525,2024-11-04,信息安全,present
S0525,2024-07-08,信息安全,absent
S0525,2024-09-26,数据挖掘,absent
S0525,2024-03-27,数据挖掘,absent
S0525,2024-04-07,数据挖掘,absent
S0525,2024-08-02,数据挖掘,late
S0525,2024-05-22,数据挖掘,present
S0525,2024-02-25,数据挖掘,present
S0525,2024-02-07,数据挖掘,late
S0525,2024-03-21,数据挖掘,present
S0525,2024-12-16,数据挖掘,absent
S0525,2024-01-06,数据挖掘,present
S0525,2024-01-06,数据结构,absent
S0525,2024-11-04,数据结构,absent
S0525,2024-06-18,数据结构,present
S0525,2024-07-20,数据结构,present
S0525,2024-04-20,数据结构,absent
S0525,2024-06-18,数据结构,absent
S0525,2024-04-13,数据结构,present
S0525,2024-04-28,数据结构,present
S0525,2024-06-23,数据结构,present
S0525,2024-02-17,数据结构,present
S0525,2024-05-18,数据结构,absent
S0525,2024-06-21,算法设计与分析,absent
S0525,2024-02-23,算法设计与分析,present
S0525,2024-09-07,算法设计与分析,absent
S0525,2024-10-25,算法设计与分析,present
S0525,2024-06-18,算法设计与分析,absent
S0525,2024-08-22,算法设计与分析,present
S0525,2024-01-19,算法设计与分析,present
S0525,2024-08-17,算法设计与分析,present
S0525,2024-12-01,算法设计与分析,present
S0525,2024-03-16,线性代数,present
S0525,2024-07-05,线性代数,present
S0525,2024-08-09,线性代数,late
S0525,2024-06-05,线性代数,present
S0525,2024-12-02,线性代数,absent
S0525,2024-08-03,线性代数,present
S0525,2024-04-23,线性代数,present
S0525,2024-04-04,线性代数,present
S0525,2024-11-03,线性代数,present
S0525,2024-02-28,线性代数,present
S0526,2024-05-04,计算机网络,present
S0526,2024-01-08,计算机网络,present
S0526,2024-08-05,计算机网络,absent
S0526,2024-07-27,计算机网络,present
S0526,2024-09-24,计算机网络,present
S0526,2024-02-05,计算机网络,present
S0526,2024-10-15,计算机网络,late
S0526,2024-05-17,计算机网络,present
S0526,2024-12-10,计算机网络,absent
S0526,2024-10-05,量子计算导论,present
S0526,2024-08-08,量子计算导论,present
S0526,2024-02-28,量子计算导论,present
S0526,2024-05-21,量子计算导论,present
S0526,2024-11-14,量子计算导论,present
S0526,2024-01-28,量子计算导论,absent
S0526,2024-04-24,量子计算导论,absent
S0526,2024-10-07,量子计算导论,present
S0526,2024-12-12,量子计算导论,present
S0526,2024-10-05,量子计算导论,present
S0526,2024-01-16,量子计算导论,absent
S0526,2024-05-18,量子计算导论,absent
S0526,2024-05-13,数据结构,present
S0526,2024-05-15,数据结构,present
S0526,2024-04-22,数据结构,present
S0526,2024-06-22,数据结构,present
S0526,2024-08-16,数据结构,absent
S0526,2024-09-12,数据结构,present
S0526,2024-05-21,数据结构,present
S0526,2024-08-01,数据结构,absent
S0526,2024-02-14,数据结构,absent
S0526,2024-08-03,数据结构,present
S0526,2024-10-23,信息安全,present
S0526,2024-04-03,信息安全,present
S0526,2024-09-11,信息安全,present
S0526,2024-10-01,信息安全,present
S0526,2024-10-18,信息安全,present
S0526,2024-05-27,信息安全,absent
S0526,2024-02-06,信息安全,absent
S0526,2024-11-24,信息安全,present
S0526,2024-02-04,信息安全,present
S0526,2024-02-06,信息安全,absent
S0526,2024-09-22,信息安全,present
S0526,2024-06-18,概率论与数理统计,present
S0526,2024-06-26,概率论与数理统计,present
S0526,2024-08-05,概率论与数理统计,present
S0526,2024-12-25,概率论与数理统计,late
S0526,2024-01-22,概率论与数理统计,present
S0526,2024-01-09,概率论与数理统计,present
S0526,2024-05-13,概率论与数理统计,present
S0526,2024-07-06,概率论与数理统计,present
S0526,2024-02-19,数据挖掘,present
S0526,2024-12-10,数据挖掘,present
S0526,2024-06-05,数据挖掘,present
S0526,2024-11-08,数据挖掘,present
S0526,2024-09-20,数据挖掘,absent
S0526,2024-08-04,数据挖掘,present
S0526,2024-06-18,数据挖掘,absent
S0526,2024-06-04,数据挖掘,present
S0526,2024-04-05,数据挖掘,present
S0526,2024-05-21,云计算,present
S0526,2024-01-04,云计算,present
S0526,2024-07-19,云计算,present
S0526,2024-12-22,云计算,present
S0526,2024-08-17,云计算,present
S0526,2024-03-22,云计算,present
S0526,2024-04-03,云计算,late
S0526,2024-04-01,云计算,present
S0526,2024-04-05,操作系统,present
S0526,2024-05-23,操作系统,absent
S0526,2024-04-25,操作系统,absent
S0526,2024-04-26,操作系统,absent
S0526,2024-07-12,操作系统,present
S0526,2024-05-06,操作系统,present
S0526,2024-05-20,操作系统,absent
S0526,2024-01-02,操作系统,present
S0526,2024-09-07,操作系统,present
S0527,2024-10-28,区块链技术,present
S0527,2024-09-07,区块链技术,absent
S0527,2024-10-05,区块链技术,absent
S0527,2024-08-12,区块链技术,present
S0527,2024-05-02,区块链技术,present
S0527,2024-08-26,区块链技术,absent
S0527,2024-03-07,区块链技术,absent
S0527,2024-12-06,区块链技术,absent
S0527,2024-06-20,区块链技术,absent
S0527,2024-04-27,区块链技术,absent
S0527,2024-01-06,区块链技术,absent
S0527,2024-12-20,计算机视觉,absent
S0527,2024-08-15,计算机视觉,present
S0527,2024-12-26,计算机视觉,absent
S0527,2024-11-21,计算机视觉,present
S0527,2024-07-14,计算机视觉,absent
S0527,2024-12-08,计算机视觉,present
S0527,2024-06-01,计算机视觉,late
S0527,2024-10-03,计算机视觉,absent
S0527,2024-06-06,机器学习,present
S0527,2024-02-20,机器学习,present
S0527,2024-05-24,机器学习,present
S0527,2024-07-19,机器学习,present
S0527,2024-05-28,机器学习,present
S0527,2024-02-19,机器学习,present
S0527,2024-08-17,机器学习,present
S0527,2024-05-18,机器学习,present
S0527,2024-01-07,机器学习,present
S0527,2024-12-24,机器学习,absent
S0527,2024-11-14,机器学习,absent
S0527,2024-01-14,机器学习,absent
S0527,2024-06-07,云计算,absent
S0527,2024-10-26,云计算,absent
S0527,2024-08-28,云计算,late
S0527,2024-06-26,云计算,present
S0527,2024-03-15,云计算,present
S0527,2024-07-14,云计算,present
S0527,2024-07-21,云计算,present
S0527,2024-09-08,云计算,present
S0527,2024-01-08,云计算,present
S0527,2024-08-08,云计算,absent
S0527,2024-02-05,量子计算导论,present
S0527,2024-08-27,量子计算导论,absent
S0527,2024-04-10,量子计算导论,present
S0527,2024-01-05,量子计算导论,absent
S0527,2024-05-03,量子计算导论,present
S0527,2024-07-24,量子计算导论,absent
S0527,2024-05-09,量子计算导论,present
S0527,2024-09-28,量子计算导论,absent
S0527,2024-04-28,量子计算导论,present
S0527,2024-08-26,量子计算导论,present
S0527,2024-12-11,量子计算导论,present
S0527,2024-10-10,人工智能导论,absent
S0527,2024-06-24,人工智能导论,present
S0527,2024-07-26,人工智能导论,present
S0527,2024-12-27,人工智能导论,present
S0527,2024-06-06,人工智能导论,present
S0527,2024-04-09,人工智能导论,present
S0527,2024-09-04,人工智能导论,present
S0527,2024-09-19,人工智能导论,present
S0527,2024-08-08,人工智能导论,present
S0527,2024-06-17,人工智能导论,present
S0527,2024-07-13,人工智能导论,late
S0527,2024-05-05,操作系统,present
S0527,2024-11-05,操作系统,present
S0527,2024-07-13,操作系统,present
S0527,2024-07-24,操作系统,present
S0527,2024-05-03,操作系统,present
S0527,2024-01-07,操作系统,present
S0527,2024-04-02,操作系统,present
S0527,2024-02-28,操作系统,absent
S0527,2024-10-20,操作系统,present
S0527,2024-08-05,操作系统,present
S0527,2024-08-07,大数据技术,absent
S0527,2024-07-10,大数据技术,present
S0527,2024-10-10,大数据技术,late
S0527,2024-04-12,大数据技术,present
S0527,2024-10-12,大数据技术,present
S0527,2024-09-04,大数据技术,present
S0527,2024-05-15,大数据技术,present
S0527,2024-08-19,大数据技术,absent
S0527,2024-01-20,大数据技术,present
S0527,2024-10-07,大数据技术,present
S0527,2024-07-21,大数据技术,present
S0527,2024-12-02,大数据技术,present
S0527,2024-04-24,大学物理,absent
S0527,2024-03-04,大学物理,present
S0527,2024-01-23,大学物理,present
S0527,2024-01-23,大学物理,absent
S0527,2024-01-17,大学物理,present
S0527,2024-06-10,大学物理,absent
S0527,2024-05-24,大学物理,present
S0527,2024-06-01,大学物理,present
S0527,2024-12-28,大学物理,absent
S0527,2024-08-15,大学物理,present
S0527,2024-08-24,计算机组成原理,absent
S0527,2024-10-13,计算机组成原理,present
S0527,2024-01-19,计算机组成原理,present
S0527,2024-09-14,计算机组成原理,present
S0527,2024-04-14,计算机组成原理,absent
S0527,2024-07-19,计算机组成原理,present
S0527,2024-10-07,计算机组成原理,present
S0527,2024-12-21,计算机组成原理,present
S0527,2024-10-19,计算机组成原理,present
S0527,2024-01-17,信息安全,present
S0527,2024-06-27,信息安全,present
S0527,2024-09-04,信息安全,late
S0527,2024-06-13,信息安全,present
S0527,2024-01-15,信息安全,present
S0527,2024-03-22,信息安全,present
S0527,2024-11-15,信息安全,present
S0527,2024-11-08,信息安全,present
S0527,2024-03-05,数据结构,absent
S0527,2024-05-10,数据结构,absent
S0527,2024-09-16,数据结构,absent
S0527,2024-06-07,数据结构,present
S0527,2024-01-05,数据结构,present
S0527,2024-02-16,数据结构,present
S0527,2024-01-16,数据结构,present
S0527,2024-09-14,数据结构,present
S0527,2024-07-11,数据结构,absent
S0527,2024-11-22,数据结构,absent
S0527,2024-02-17,数据结构,absent
S0527,2024-08-09,数据结构,present
S0528,2024-01-24,强化学习,present
S0528,2024-11-25,强化学习,absent
S0528,2024-06-14,强化学习,present
S0528,2024-04-18,强化学习,absent
S0528,2024-04-03,强化学习,absent
S0528,2024-03-12,强化学习,present
S0528,2024-02-03,强化学习,present
S0528,2024-04-23,强化学习,present
S0528,2024-02-07,强化学习,present
S0528,2024-01-14,云计算,absent
S0528,2024-05-08,云计算,absent
S0528,2024-08-12,云计算,present
S0528,2024-01-19,云计算,present
S0528,2024-06-10,云计算,present
S0528,2024-05-13,云计算,present
S0528,2024-03-07,云计算,present
S0528,2024-01-11,云计算,present
S0528,2024-10-07,云计算,present
S0528,2024-09-24,云计算,present
S0528,2024-11-04,云计算,present
S0528,2024-07-04,云计算,present
S0528,2024-07-04,物联网技术,present
S0528,2024-08-20,物联网技术,present
S0528,2024-12-05,物联网技术,present
S0528,2024-11-15,物联网技术,absent
S0528,2024-07-28,物联网技术,present
S0528,2024-04-03,物联网技术,present
S0528,2024-05-15,物联网技术,absent
S0528,2024-07-15,物联网技术,present
S0528,2024-02-18,物联网技术,present
S0528,2024-04-01,概率论与数理统计,present
S0528,2024-07-14,概率论与数理统计,present
S0528,2024-08-21,概率论与数理统计,late
S0528,2024-11-11,概率论与数理统计,present
S0528,2024-03-18,概率论与数理统计,present
S0528,2024-05-10,概率论与数理统计,present
S0528,2024-11-24,概率论与数理统计,present
S0528,2024-10-28,概率论与数理统计,present
S0528,2024-08-06,概率论与数理统计,present
S0528,2024-08-10,数据库原理,present
S0528,2024-08-18,数据库原理,present
S0528,2024-09-14,数据库原理,present
S0528,2024-05-28,数据库原理,present
S0528,2024-01-25,数据库原理,absent
S0528,2024-11-07,数据库原理,present
S0528,2024-08-08,数据库原理,present
S0528,2024-02-07,数据库原理,present
S0528,2024-09-27,嵌入式系统,absent
S0528,2024-06-04,嵌入式系统,present
S0528,2024-05-01,嵌入式系统,present
S0528,2024-12-11,嵌入式系统,present
S0528,2024-10-05,嵌入式系统,late
S0528,2024-01-27,嵌入式系统,absent
S0528,2024-04-19,嵌入式系统,absent
S0528,2024-02-19,嵌入式系统,present
S0528,2024-09-15,嵌入式系统,absent
S0528,2024-08-20,嵌入式系统,present
S0528,2024-12-26,嵌入式系统,present
S0528,2024-03-21,嵌入式系统,present
S0528,2024-11-03,大学物理,present
S0528,2024-11-09,大学物理,present
S0528,2024-03-23,大学物理,absent
S0528,2024-07-21,大学物理,present
S0528,2024-08-23,大学物理,present
S0528,2024-12-28,大学物理,present
S0528,2024-01-08,大学物理,present
S0528,2024-04-18,大学物理,present
S0528,2024-06-03,人工智能导论,absent
S0528,2024-12-23,人工智能导论,late
S0528,2024-09-05,人工智能导论,present
S0528,2024-01-13,人工智能导论,present
S0528,2024-09-08,人工智能导论,present
S0528,2024-05-23,人工智能导论,absent
S0528,2024-02-05,人工智能导论,present
S0528,2024-01-28,人工智能导论,absent
S0528,2024-04-19,人工智能导论,present
S0528,2024-03-09,人工智能导论,present
S0528,2024-01-24,人工智能导论,absent
S0528,2024-08-06,人工智能导论,present
S0528,2024-08-02,软件工程,present
S0528,2024-01-17,软件工程,present
S0528,2024-08-18,软件工程,absent
S0528,2024-11-04,软件工程,present
S0528,2024-07-28,软件工程,present
S0528,2024-05-01,软件工程,absent
S0528,2024-06-04,软件工程,present
S0528,2024-01-22,软件工程,present
S0528,2024-08-20,软件工程,present
S0528,2024-08-27,软件工程,absent
S0528,2024-10-24,软件工程,present
S0528,2024-06-20,软件工程,absent
S0529,2024-02-28,高等数学,present
S0529,2024-09-28,高等数学,absent
S0529,2024-02-04,高等数学,present
S0529,2024-08-17,高等数学,present
S0529,2024-02-05,高等数学,present
S0529,2024-01-16,高等数学,present
S0529,2024-04-03,高等数学,present
S0529,2024-05-02,高等数学,present
S0529,2024-02-28,线性代数,absent
S0529,2024-10-17,线性代数,present
S0529,2024-04-18,线性代数,present
S0529,2024-09-03,线性代数,present
S0529,2024-01-13,线性代数,present
S0529,2024-07-08,线性代数,present
S0529,2024-07-01,线性代数,present
S0529,2024-02-17,线性代数,present
S0529,2024-07-19,线性代数,present
S0529,2024-03-04,线性代数,present
S0529,2024-07-25,线性代数,late
S0529,2024-03-22,线性代数,present
S0529,2024-08-19,程序设计基础,present
S0529,2024-06-26,程序设计基础,present
S0529,2024-08-06,程序设计基础,absent
S0529,2024-10-09,程序设计基础,present
S0529,2024-02-03,程序设计基础,present
S0529,2024-06-27,程序设计基础,absent
S0529,2024-01-13,程序设计基础,present
S0529,2024-04-01,程序设计基础,present
S0529,2024-08-13,程序设计基础,present
S0529,2024-09-14,程序设计基础,late
S0529,2024-08-12,程序设计基础,present
S0529,2024-07-25,程序设计基础,present
S0529,2024-09-02,数据结构,present
S0529,2024-03-21,数据结构,absent
S0529,2024-08-21,数据结构,present
S0529,2024-04-11,数据结构,present
S0529,2024-10-15,数据结构,absent
S0529,2024-03-22,数据结构,present
S0529,2024-05-25,数据结构,absent
S0529,2024-01-04,数据结构,late
S0529,2024-07-21,数据结构,present
S0529,2024-07-26,数据结构,present
S0529,2024-07-17,数据结构,present
S0529,2024-04-14,数据结构,present
S0529,2024-11-14,算法设计与分析,present
S0529,2024-06-02,算法设计与分析,late
S0529,2024-04-19,算法设计与分析,present
S0529,2024-06-24,算法设计与分析,present
S0529,2024-10-23,算法设计与分析,present
S0529,2024-01-07,算法设计与分析,absent
S0529,2024-06-11,算法设计与分析,absent
S0529,2024-03-10,算法设计与分析,present
S0529,2024-09-06,算法设计与分析,present
S0529,2024-02-03,算法设计与分析,present
S0529,2024-09-21,算法设计与分析,present
S0529,2024-01-28,算法设计与分析,present
S0529,2024-07-13,大学物理,present
S0529,2024-05-14,大学物理,absent
S0529,2024-03-17,大学物理,present
S0529,2024-10-04,大学物理,absent
S0529,2024-01-06,大学物理,present
S0529,2024-04-01,大学物理,present
S0529,2024-02-17,大学物理,present
S0529,2024-06-27,大学物理,present
S0529,2024-03-21,大学物理,present
S0529,2024-07-04,大学物理,present
S0529,2024-01-18,大学物理,present
S0529,2024-10-03,云计算,present
S0529,2024-06-18,云计算,present
S0529,2024-08-18,云计算,present
S0529,2024-01-15,云计算,present
S0529,2024-05-24,云计算,present
S0529,2024-02-12,云计算,absent
S0529,2024-06-04,云计算,present
S0529,2024-02-01,云计算,present
S0529,2024-01-18,云计算,present
S0529,2024-08-19,云计算,absent
S0529,2024-07-27,云计算,late
S0529,2024-06-17,自然语言处理,present
S0529,2024-06-03,自然语言处理,present
S0529,2024-11-16,自然语言处理,absent
S0529,2024-02-02,自然语言处理,present
S0529,2024-11-20,自然语言处理,absent
S0529,2024-06-20,自然语言处理,absent
S0529,2024-04-17,自然语言处理,absent
S0529,2024-06-04,自然语言处理,present
S0529,2024-03-09,自然语言处理,present
S0529,2024-09-03,量子计算导论,absent
S0529,2024-02-22,量子计算导论,present
S0529,2024-12-13,量子计算导论,absent
S0529,2024-08-23,量子计算导论,present
S0529,2024-03-14,量子计算导论,present
S0529,2024-12-14,量子计算导论,present
S0529,2024-11-16,量子计算导论,present
S0529,2024-09-02,量子计算导论,absent
S0529,2024-11-13,区块链技术,present
S0529,2024-08-19,区块链技术,present
S0529,2024-11-28,区块链技术,present
S0529,2024-06-28,区块链技术,present
S0529,2024-12-04,区块链技术,absent
S0529,2024-07-02,区块链技术,present
S0529,2024-01-06,区块链技术,present
S0529,2024-11-08,区块链技术,present
S0529,2024-01-22,区块链技术,present
S0529,2024-11-08,区块链技术,absent
S0529,2024-10-10,大数据技术,absent
S0529,2024-03-15,大数据技术,present
S0529,2024-06-14,大数据技术,present
S0529,2024-03-03,大数据技术,present
S0529,2024-12-09,大数据技术,present
S0529,2024-05-08,大数据技术,present
S0529,2024-11-16,大数据技术,present
S0529,2024-07-17,大数据技术,present
S0529,2024-12-17,大数据技术,present
S0529,2024-04-16,大数据技术,present
S0529,2024-03-28,大数据技术,present
S0529,2024-10-03,人工智能导论,present
S0529,2024-06-21,人工智能导论,present
S0529,2024-06-03,人工智能导论,present
S0529,2024-03-16,人工智能导论,absent
S0529,2024-10-24,人工智能导论,present
S0529,2024-02-03,人工智能导论,absent
S0529,2024-02-27,人工智能导论,present
S0529,2024-09-01,人工智能导论,absent
S0529,2024-03-02,信息安全,present
S0529,2024-12-08,信息安全,absent
S0529,2024-02-15,信息安全,absent
S0529,2024-05-01,信息安全,absent
S0529,2024-06-20,信息安全,present
S0529,2024-12-12,信息安全,present
S0529,2024-12-16,信息安全,present
S0529,2024-08-25,信息安全,present
S0529,2024-09-09,信息安全,present
S0529,2024-07-24,信息安全,present
S0529,2024-02-02,信息安全,present
S0529,2024-10-08,信息安全,present
S0529,2024-10-13,嵌入式系统,present
S0529,2024-01-15,嵌入式系统,absent
S0529,2024-02-19,嵌入式系统,present
S0529,2024-07-25,嵌入式系统,present
S0529,2024-07-21,嵌入式系统,present
S0529,2024-06-14,嵌入式系统,present
S0529,2024-09-04,嵌入式系统,present
S0529,2024-12-25,嵌入式系统,present
S0529,2024-01-22,嵌入式系统,present
S0530,2024-08-23,数据挖掘,present
S0530,2024-06-28,数据挖掘,present
S0530,2024-08-11,数据挖掘,present
S0530,2024-04-28,数据挖掘,present
S0530,2024-04-17,数据挖掘,present
S0530,2024-04-16,数据挖掘,present
S0530,2024-10-04,数据挖掘,present
S0530,2024-09-13,数据挖掘,absent
S0530,2024-03-27,数据挖掘,late
S0530,2024-04-21,数据挖掘,present
S0530,2024-04-09,数据挖掘,present
S0530,2024-11-20,数据库原理,present
S0530,2024-06-12,数据库原理,present
S0530,2024-06-20,数据库原理,absent
S0530,2024-09-24,数据库原理,absent
S0530,2024-01-27,数据库原理,present
S0530,2024-03-16,数据库原理,present
S0530,2024-04-22,数据库原理,present
S0530,2024-08-25,数据库原理,present
S0530,2024-08-22,数据库原理,present
S0530,2024-01-24,数据库原理,late
S0530,2024-07-01,自动驾驶技术,absent
S0530,2024-03-24,自动驾驶技术,present
S0530,2024-05-12,自动驾驶技术,present
S0530,2024-05-03,自动驾驶技术,late
S0530,2024-05-12,自动驾驶技术,present
S0530,2024-07-09,自动驾驶技术,absent
S0530,2024-01-07,自动驾驶技术,absent
S0530,2024-11-21,自动驾驶技术,absent
S0530,2024-10-16,自动驾驶技术,late
S0530,2024-05-14,自动驾驶技术,absent
S0530,2024-12-11,自动驾驶技术,present
S0530,2024-09-08,嵌入式系统,present
S0530,2024-01-13,嵌入式系统,absent
S0530,2024-01-17,嵌入式系统,present
S0530,2024-06-05,嵌入式系统,present
S0530,2024-09-18,嵌入式系统,present
S0530,2024-07-16,嵌入式系统,present
S0530,2024-11-09,嵌入式系统,present
S0530,2024-08-27,嵌入式系统,present
S0530,2024-02-10,嵌入式系统,present
S0530,2024-05-26,物联网技术,present
S0530,2024-12-15,物联网技术,present
S0530,2024-12-19,物联网技术,present
S0530,2024-03-07,物联网技术,present
S0530,2024-03-27,物联网技术,absent
S0530,2024-11-21,物联网技术,absent
S0530,2024-07-15,物联网技术,present
S0530,2024-07-21,物联网技术,present
S0530,2024-07-12,物联网技术,present
S0530,2024-02-24,物联网技术,present
S0530,2024-11-19,物联网技术,absent
S0530,2024-11-01,物联网技术,present
S0530,2024-03-16,离散数学,absent
S0530,2024-08-21,离散数学,late
S0530,2024-02-08,离散数学,present
S0530,2024-11-04,离散数学,absent
S0530,2024-06-28,离散数学,absent
S0530,2024-04-23,离散数学,present
S0530,2024-04-22,离散数学,present
S0530,2024-04-18,离散数学,present
S0530,2024-11-14,离散数学,absent
S0530,2024-08-01,离散数学,present
S0530,2024-02-03,离散数学,absent
S0530,2024-06-23,离散数学,absent
S0530,2024-05-01,密码学基础,present
S0530,2024-10-16,密码学基础,present
S0530,2024-01-16,密码学基础,present
S0530,2024-04-24,密码学基础,present
S0530,2024-08-15,密码学基础,present
S0530,2024-10-01,密码学基础,absent
S0530,2024-06-23,密码学基础,present
S0530,2024-07-06,密码学基础,present
S0530,2024-06-01,软件工程,present
S0530,2024-05-26,软件工程,present
S0530,2024-09-04,软件工程,present
S0530,2024-12-18,软件工程,present
S0530,2024-06-20,软件工程,absent
S0530,2024-12-09,软件工程,present
S0530,2024-01-19,软件工程,absent
S0530,2024-09-14,软件工程,absent
S0530,2024-08-06,软件工程,present
S0530,2024-11-07,计算机组成原理,absent
S0530,2024-09-05,计算机组成原理,present
S0530,2024-03-04,计算机组成原理,present
S0530,2024-03-01,计算机组成原理,present
S0530,2024-02-14,计算机组成原理,absent
S0530,2024-05-10,计算机组成原理,present
S0530,2024-10-23,计算机组成原理,present
S0530,2024-02-17,计算机组成原理,present
S0530,2024-02-12,大学物理,present
S0530,2024-06-10,大学物理,present
S0530,2024-11-11,大学物理,present
S0530,2024-04-06,大学物理,present
S0530,2024-01-16,大学物理,present
S0530,2024-08-09,大学物理,present
S0530,2024-04-03,大学物理,late
S0530,2024-04-01,大学物理,late
S0530,2024-05-01,大学物理,absent
S0530,2024-07-16,大学物理,present
S0530,2024-08-11,大学物理,present
S0530,2024-02-09,大学物理,absent
S0530,2024-04-22,概率论与数理统计,present
S0530,2024-06-25,概率论与数理统计,absent
S0530,2024-01-04,概率论与数理统计,present
S0530,2024-11-11,概率论与数理统计,present
S0530,2024-05-01,概率论与数理统计,late
S0530,2024-12-17,概率论与数理统计,present
S0530,2024-04-01,概率论与数理统计,absent
S0530,2024-03-18,概率论与数理统计,present
S0530,2024-10-05,概率论与数理统计,present
S0531,2024-05-28,高等数学,absent
S0531,2024-10-25,高等数学,present
S0531,2024-03-21,高等数学,present
S0531,2024-12-02,高等数学,present
S0531,2024-04-27,高等数学,present
S0531,2024-06-14,高等数学,present
S0531,2024-09-07,高等数学,present
S0531,2024-04-16,高等数学,absent
S0531,2024-06-20,高等数学,late
S0531,2024-12-21,计算机网络,absent
