student_id_1,week_1,student_id_2,week_2,pair_type,similarity,time_distance,behavior_distance
S0723,2,S0723,8,positive,0.6795,6.0,
S0723,3,S0723,4,positive,0.8677,1.0,
S0723,3,S0723,5,positive,0.8601,2.0,
S0723,3,S0723,6,positive,0.9284,3.0,
S0723,4,S0723,5,positive,0.95,1.0,
S0723,4,S0723,7,positive,0.7953,3.0,
S0723,5,S0723,6,positive,0.889,1.0,
S0723,6,S0723,7,positive,0.95,1.0,
S0723,6,S0723,8,positive,0.9168,2.0,
S0724,1,S0724,3,positive,0.8907,2.0,
S0724,1,S0724,8,positive,0.6893,7.0,
S0724,3,S0724,7,positive,0.817,4.0,
S0724,4,S0724,6,positive,0.8868,2.0,
S0724,5,S0724,7,positive,0.9368,2.0,
S0724,7,S0724,8,positive,0.95,1.0,
S0725,1,S0725,6,positive,0.771,5.0,
S0725,2,S0725,6,positive,0.8617,4.0,
S0725,2,S0725,8,positive,0.734,6.0,
S0725,3,S0725,6,positive,0.9054,3.0,
S0725,4,S0725,5,positive,0.95,1.0,
S0725,5,S0725,6,positive,0.95,1.0,
S0726,1,S0726,7,positive,0.6525,6.0,
S0726,2,S0726,3,positive,0.95,1.0,
S0726,2,S0726,4,positive,0.95,2.0,
S0726,3,S0726,5,positive,0.8064,2.0,
S0726,3,S0726,6,positive,0.7528,3.0,
S0726,4,S0726,5,positive,0.95,1.0,
S0727,1,S0727,2,positive,0.95,1.0,
S0727,1,S0727,4,positive,0.8138,3.0,
S0727,2,S0727,7,positive,0.7282,5.0,
S0727,3,S0727,4,positive,0.9059,1.0,
S0727,4,S0727,5,positive,0.95,1.0,
S0728,1,S0728,3,positive,0.95,2.0,
S0728,1,S0728,6,positive,0.6967,5.0,
S0728,2,S0728,4,positive,0.8623,2.0,
S0728,2,S0728,7,positive,0.7572,5.0,
S0728,3,S0728,5,positive,0.8113,2.0,
S0728,5,S0728,6,positive,0.95,1.0,
S0728,5,S0728,8,positive,0.8454,3.0,
S0728,6,S0728,8,positive,0.9015,2.0,
S0729,1,S0729,2,positive,0.95,1.0,
S0729,1,S0729,6,positive,0.787,5.0,
S0729,2,S0729,5,positive,0.9277,3.0,
S0729,2,S0729,6,positive,0.7028,4.0,
S0729,2,S0729,8,positive,0.7882,6.0,
S0729,3,S0729,5,positive,0.8812,2.0,
S0729,3,S0729,7,positive,0.7053,4.0,
S0729,5,S0729,7,positive,0.8864,2.0,
S0729,5,S0729,8,positive,0.7573,3.0,
S0729,6,S0729,7,positive,0.8655,1.0,
S0730,1,S0730,4,positive,0.9032,3.0,
S0730,1,S0730,7,positive,0.7201,6.0,
S0730,2,S0730,4,positive,0.8593,2.0,
S0730,4,S0730,5,positive,0.8565,1.0,
S0730,4,S0730,8,positive,0.7055,4.0,
S0730,5,S0730,8,positive,0.8241,3.0,
S0731,1,S0731,6,positive,0.765,5.0,
S0731,2,S0731,3,positive,0.95,1.0,
S0731,2,S0731,4,positive,0.9434,2.0,
S0731,2,S0731,5,positive,0.8231,3.0,
S0731,3,S0731,6,positive,0.7571,3.0,
S0731,3,S0731,7,positive,0.8154,4.0,
S0731,4,S0731,7,positive,0.8604,3.0,
S0731,5,S0731,7,positive,0.9092,2.0,
S0731,6,S0731,7,positive,0.95,1.0,
S0732,1,S0732,7,positive,0.6484,6.0,
S0732,2,S0732,7,positive,0.7199,5.0,
S0732,3,S0732,5,positive,0.9137,2.0,
S0732,4,S0732,5,positive,0.8803,1.0,
S0732,4,S0732,7,positive,0.8194,3.0,
S0732,4,S0732,8,positive,0.7541,4.0,
S0732,7,S0732,8,positive,0.95,1.0,
S0733,1,S0733,4,positive,0.7738,3.0,
S0733,2,S0733,6,positive,0.7576,4.0,
S0733,2,S0733,7,positive,0.673,5.0,
S0733,2,S0733,8,positive,0.7373,6.0,
S0733,3,S0733,4,positive,0.95,1.0,
S0733,3,S0733,5,positive,0.95,2.0,
S0733,3,S0733,7,positive,0.8214,4.0,
S0733,4,S0733,7,positive,0.8281,3.0,
S0733,4,S0733,8,positive,0.8586,4.0,
S0733,5,S0733,8,positive,0.9221,3.0,
S0733,6,S0733,7,positive,0.9412,1.0,
S0734,1,S0734,3,positive,0.8955,2.0,
S0734,1,S0734,6,positive,0.7053,5.0,
S0734,1,S0734,8,positive,0.7466,7.0,
S0734,2,S0734,4,positive,0.9391,2.0,
S0734,3,S0734,4,positive,0.95,1.0,
S0734,3,S0734,7,positive,0.7045,4.0,
S0734,4,S0734,5,positive,0.9323,1.0,
S0734,5,S0734,8,positive,0.9343,3.0,
S0734,7,S0734,8,positive,0.8961,1.0,
S0735,1,S0735,2,positive,0.8927,1.0,
S0735,2,S0735,4,positive,0.8179,2.0,
S0735,3,S0735,4,positive,0.9059,1.0,
S0735,3,S0735,8,positive,0.7429,5.0,
S0735,4,S0735,5,positive,0.95,1.0,
S0735,4,S0735,7,positive,0.889,3.0,
S0735,4,S0735,8,positive,0.8389,4.0,
S0736,1,S0736,2,positive,0.8817,1.0,
S0736,1,S0736,6,positive,0.7935,5.0,
S0736,2,S0736,7,positive,0.7779,5.0,
S0736,3,S0736,4,positive,0.95,1.0,
S0736,3,S0736,8,positive,0.7503,5.0,
S0736,4,S0736,5,positive,0.95,1.0,
S0736,4,S0736,8,positive,0.7128,4.0,
S0736,5,S0736,6,positive,0.9432,1.0,
S0736,5,S0736,7,positive,0.95,2.0,
S0736,6,S0736,8,positive,0.9247,2.0,
S0737,1,S0737,2,positive,0.8691,1.0,
S0737,1,S0737,8,positive,0.6094,7.0,
S0737,2,S0737,3,positive,0.95,1.0,
S0737,3,S0737,4,positive,0.95,1.0,
S0737,3,S0737,8,positive,0.7396,5.0,
S0737,4,S0737,8,positive,0.7573,4.0,
S0737,5,S0737,8,positive,0.8648,3.0,
S0737,6,S0737,8,positive,0.8844,2.0,
S0738,1,S0738,3,positive,0.8933,2.0,
S0738,1,S0738,6,positive,0.8019,5.0,
S0738,2,S0738,4,positive,0.8368,2.0,
S0738,2,S0738,7,positive,0.6626,5.0,
S0738,3,S0738,5,positive,0.95,2.0,
S0738,3,S0738,6,positive,0.8549,3.0,
S0738,3,S0738,7,positive,0.7199,4.0,
S0738,3,S0738,8,positive,0.8046,5.0,
S0738,4,S0738,6,positive,0.8334,2.0,
S0739,1,S0739,4,positive,0.869,3.0,
S0739,1,S0739,5,positive,0.8405,4.0,
S0739,1,S0739,6,positive,0.6622,5.0,
S0739,2,S0739,3,positive,0.8952,1.0,
S0739,2,S0739,4,positive,0.8403,2.0,
S0739,2,S0739,5,positive,0.8023,3.0,
S0739,2,S0739,6,positive,0.8147,4.0,
S0739,2,S0739,8,positive,0.7024,6.0,
S0739,3,S0739,6,positive,0.7906,3.0,
S0739,4,S0739,5,positive,0.95,1.0,
S0739,4,S0739,6,positive,0.897,2.0,
S0739,5,S0739,7,positive,0.8047,2.0,
S0739,5,S0739,8,positive,0.7542,3.0,
S0740,1,S0740,4,positive,0.8188,3.0,
S0740,3,S0740,6,positive,0.8807,3.0,
S0740,3,S0740,8,positive,0.8409,5.0,
S0740,4,S0740,6,positive,0.829,2.0,
S0740,4,S0740,8,positive,0.7402,4.0,
S0740,5,S0740,6,positive,0.9479,1.0,
S0740,5,S0740,7,positive,0.95,2.0,
S0740,6,S0740,7,positive,0.8872,1.0,
S0740,7,S0740,8,positive,0.95,1.0,
S0741,1,S0741,4,positive,0.7958,3.0,
S0741,1,S0741,8,positive,0.6554,7.0,
S0741,3,S0741,7,positive,0.8361,4.0,
S0741,3,S0741,8,positive,0.7326,5.0,
S0741,4,S0741,8,positive,0.876,4.0,
S0741,5,S0741,6,positive,0.95,1.0,
S0741,5,S0741,8,positive,0.9008,3.0,
S0741,6,S0741,8,positive,0.819,2.0,
S0741,7,S0741,8,positive,0.95,1.0,
S0742,1,S0742,3,positive,0.8595,2.0,
S0742,1,S0742,4,positive,0.7983,3.0,
S0742,1,S0742,8,positive,0.7289,7.0,
S0742,2,S0742,6,positive,0.8481,4.0,
S0742,2,S0742,8,positive,0.7205,6.0,
S0742,3,S0742,5,positive,0.8703,2.0,
S0743,1,S0743,2,positive,0.95,1.0,
S0743,1,S0743,6,positive,0.7529,5.0,
S0743,1,S0743,8,positive,0.799,7.0,
S0743,2,S0743,4,positive,0.8766,2.0,
S0743,2,S0743,5,positive,0.9213,3.0,
S0743,3,S0743,7,positive,0.7883,4.0,
S0743,4,S0743,5,positive,0.95,1.0,
S0743,5,S0743,6,positive,0.95,1.0,
S0743,5,S0743,7,positive,0.8843,2.0,
S0743,7,S0743,8,positive,0.95,1.0,
S0744,1,S0744,3,positive,0.8004,2.0,
S0744,1,S0744,8,positive,0.7918,7.0,
S0744,2,S0744,5,positive,0.8701,3.0,
S0744,3,S0744,7,positive,0.8492,4.0,
S0744,4,S0744,5,positive,0.9482,1.0,
S0744,4,S0744,7,positive,0.8321,3.0,
S0744,6,S0744,7,positive,0.8537,1.0,
S0745,1,S0745,2,positive,0.9382,1.0,
S0745,2,S0745,4,positive,0.8516,2.0,
S0745,2,S0745,6,positive,0.8935,4.0,
S0745,2,S0745,8,positive,0.76,6.0,
S0745,3,S0745,4,positive,0.95,1.0,
S0745,3,S0745,7,positive,0.8435,4.0,
S0745,4,S0745,7,positive,0.8294,3.0,
S0745,5,S0745,6,positive,0.8929,1.0,
S0745,5,S0745,7,positive,0.95,2.0,
S0745,7,S0745,8,positive,0.95,1.0,
S0746,1,S0746,2,positive,0.95,1.0,
S0746,1,S0746,7,positive,0.6182,6.0,
S0746,1,S0746,8,positive,0.7489,7.0,
S0746,2,S0746,3,positive,0.8798,1.0,
S0746,2,S0746,8,positive,0.603,6.0,
S0746,3,S0746,5,positive,0.8663,2.0,
S0746,3,S0746,6,positive,0.9488,3.0,
S0746,4,S0746,7,positive,0.7873,3.0,
S0746,4,S0746,8,positive,0.8396,4.0,
S0746,5,S0746,7,positive,0.8787,2.0,
S0746,6,S0746,8,positive,0.95,2.0,
S0747,1,S0747,5,positive,0.7707,4.0,
S0747,1,S0747,7,positive,0.7279,6.0,
S0747,2,S0747,3,positive,0.8681,1.0,
S0747,2,S0747,5,positive,0.861,3.0,
S0747,4,S0747,6,positive,0.8128,2.0,
S0747,6,S0747,8,positive,0.95,2.0,
S0747,7,S0747,8,positive,0.8742,1.0,
S0748,1,S0748,8,positive,0.6816,7.0,
S0748,2,S0748,3,positive,0.95,1.0,
S0748,2,S0748,4,positive,0.9474,2.0,
S0748,2,S0748,6,positive,0.7956,4.0,
S0748,4,S0748,7,positive,0.8267,3.0,
S0748,5,S0748,6,positive,0.8659,1.0,
S0748,5,S0748,7,positive,0.95,2.0,
S0748,6,S0748,8,positive,0.9307,2.0,
S0749,1,S0749,3,positive,0.8811,2.0,
S0749,1,S0749,4,positive,0.8156,3.0,
S0749,1,S0749,8,positive,0.63,7.0,
S0749,2,S0749,6,positive,0.8569,4.0,
S0749,3,S0749,4,positive,0.95,1.0,
S0749,4,S0749,6,positive,0.95,2.0,
S0749,5,S0749,6,positive,0.95,1.0,
S0750,1,S0750,7,positive,0.6016,6.0,
S0750,2,S0750,4,positive,0.8469,2.0,
S0750,2,S0750,6,positive,0.7514,4.0,
S0750,3,S0750,5,positive,0.9208,2.0,
S0750,3,S0750,8,positive,0.8076,5.0,
S0750,4,S0750,6,positive,0.95,2.0,
S0750,4,S0750,7,positive,0.891,3.0,
S0750,4,S0750,8,positive,0.8328,4.0,
S0751,1,S0751,2,positive,0.95,1.0,
S0751,1,S0751,4,positive,0.8945,3.0,
S0751,1,S0751,5,positive,0.7282,4.0,
S0751,2,S0751,7,positive,0.745,5.0,
S0751,2,S0751,8,positive,0.7309,6.0,
S0751,3,S0751,5,positive,0.8671,2.0,
S0751,3,S0751,8,positive,0.6836,5.0,
S0751,4,S0751,5,positive,0.9297,1.0,
S0751,4,S0751,7,positive,0.8203,3.0,
S0751,5,S0751,6,positive,0.95,1.0,
S0751,5,S0751,8,positive,0.8183,3.0,
S0752,1,S0752,6,positive,0.8108,5.0,
S0752,2,S0752,8,positive,0.7103,6.0,
S0752,3,S0752,4,positive,0.8656,1.0,
S0752,3,S0752,7,positive,0.8528,4.0,
S0752,4,S0752,5,positive,0.95,1.0,
S0752,7,S0752,8,positive,0.8563,1.0,
S0753,2,S0753,5,positive,0.8306,3.0,
S0753,2,S0753,8,positive,0.7351,6.0,
S0753,3,S0753,4,positive,0.95,1.0,
S0753,3,S0753,5,positive,0.8971,2.0,
S0753,3,S0753,8,positive,0.6861,5.0,
S0753,4,S0753,6,positive,0.8836,2.0,
S0753,4,S0753,7,positive,0.9222,3.0,
S0753,5,S0753,8,positive,0.9067,3.0,
S0753,6,S0753,8,positive,0.95,2.0,
S0754,1,S0754,2,positive,0.9121,1.0,
S0754,1,S0754,6,positive,0.7635,5.0,
S0754,1,S0754,7,positive,0.7597,6.0,
S0754,2,S0754,6,positive,0.8119,4.0,
S0754,2,S0754,7,positive,0.6855,5.0,
S0754,3,S0754,4,positive,0.8529,1.0,
S0754,3,S0754,7,positive,0.763,4.0,
S0754,3,S0754,8,positive,0.7357,5.0,
S0754,4,S0754,5,positive,0.95,1.0,
S0754,5,S0754,6,positive,0.9338,1.0,
S0754,5,S0754,8,positive,0.7886,3.0,
S0755,1,S0755,2,positive,0.95,1.0,
S0755,1,S0755,5,positive,0.8546,4.0,
S0755,1,S0755,7,positive,0.7004,6.0,
S0755,2,S0755,3,positive,0.9323,1.0,
S0755,2,S0755,5,positive,0.9317,3.0,
S0755,2,S0755,7,positive,0.7633,5.0,
S0755,3,S0755,8,positive,0.6551,5.0,
S0755,4,S0755,7,positive,0.8204,3.0,
S0755,5,S0755,7,positive,0.95,2.0,
S0756,2,S0756,3,positive,0.8602,1.0,
S0756,2,S0756,5,positive,0.9467,3.0,
S0756,3,S0756,5,positive,0.9481,2.0,
S0756,3,S0756,7,positive,0.8012,4.0,
S0756,6,S0756,8,positive,0.95,2.0,
S0757,1,S0757,2,positive,0.8975,1.0,
S0757,1,S0757,8,positive,0.6443,7.0,
S0757,2,S0757,7,positive,0.713,5.0,
S0757,4,S0757,6,positive,0.95,2.0,
S0758,1,S0758,6,positive,0.7497,5.0,
S0758,2,S0758,6,positive,0.8271,4.0,
S0758,3,S0758,4,positive,0.9496,1.0,
S0758,3,S0758,6,positive,0.9245,3.0,
S0758,4,S0758,5,positive,0.95,1.0,
S0758,4,S0758,6,positive,0.9029,2.0,
S0758,7,S0758,8,positive,0.8535,1.0,
S0759,1,S0759,2,positive,0.8609,1.0,
S0759,1,S0759,4,positive,0.7867,3.0,
S0759,1,S0759,7,positive,0.7217,6.0,
S0759,1,S0759,8,positive,0.6917,7.0,
S0759,2,S0759,3,positive,0.8978,1.0,
S0759,2,S0759,5,positive,0.9267,3.0,
S0759,3,S0759,4,positive,0.95,1.0,
S0759,3,S0759,5,positive,0.8777,2.0,
S0759,3,S0759,8,positive,0.7775,5.0,
S0759,4,S0759,6,positive,0.9141,2.0,
S0759,4,S0759,8,positive,0.8717,4.0,
S0759,6,S0759,7,positive,0.9306,1.0,
S0759,6,S0759,8,positive,0.919,2.0,
S0760,1,S0760,5,positive,0.8992,4.0,
S0760,2,S0760,4,positive,0.9245,2.0,
S0761,1,S0761,4,positive,0.8071,3.0,
S0761,1,S0761,6,positive,0.7627,5.0,
S0761,2,S0761,4,positive,0.8966,2.0,
S0761,2,S0761,7,positive,0.7714,5.0,
S0761,3,S0761,7,positive,0.8165,4.0,
S0761,4,S0761,7,positive,0.789,3.0,
S0761,5,S0761,6,positive,0.95,1.0,
S0761,5,S0761,7,positive,0.9301,2.0,
S0761,5,S0761,8,positive,0.948,3.0,
S0761,7,S0761,8,positive,0.9119,1.0,
S0762,1,S0762,3,positive,0.8435,2.0,
S0762,1,S0762,4,positive,0.7714,3.0,
S0762,1,S0762,5,positive,0.8956,4.0,
S0762,2,S0762,5,positive,0.7662,3.0,
S0762,3,S0762,5,positive,0.86,2.0,
S0762,3,S0762,8,positive,0.6832,5.0,
S0762,4,S0762,6,positive,0.8591,2.0,
S0762,4,S0762,8,positive,0.809,4.0,
S0762,7,S0762,8,positive,0.9293,1.0,
S0763,1,S0763,2,positive,0.95,1.0,
S0763,1,S0763,4,positive,0.7963,3.0,
S0763,1,S0763,6,positive,0.7372,5.0,
S0763,1,S0763,7,positive,0.7126,6.0,
S0763,1,S0763,8,positive,0.6025,7.0,
S0763,2,S0763,4,positive,0.9487,2.0,
S0763,2,S0763,5,positive,0.7668,3.0,
S0763,2,S0763,7,positive,0.6589,5.0,
S0763,3,S0763,6,positive,0.9027,3.0,
S0763,4,S0763,7,positive,0.8088,3.0,
S0763,5,S0763,6,positive,0.95,1.0,
S0763,6,S0763,8,positive,0.95,2.0,
S0764,1,S0764,3,positive,0.9493,2.0,
S0764,2,S0764,3,positive,0.95,1.0,
S0764,4,S0764,8,positive,0.8908,4.0,
S0764,6,S0764,7,positive,0.95,1.0,
S0765,1,S0765,3,positive,0.8526,2.0,
S0765,1,S0765,5,positive,0.7411,4.0,
S0765,1,S0765,6,positive,0.6603,5.0,
S0765,1,S0765,7,positive,0.6232,6.0,
S0765,2,S0765,3,positive,0.8915,1.0,
S0765,2,S0765,4,positive,0.803,2.0,
S0765,3,S0765,4,positive,0.95,1.0,
S0765,3,S0765,5,positive,0.95,2.0,
S0765,3,S0765,8,positive,0.6788,5.0,
S0765,4,S0765,6,positive,0.9024,2.0,
S0765,4,S0765,7,positive,0.8452,3.0,
S0765,5,S0765,6,positive,0.95,1.0,
S0766,1,S0766,8,positive,0.7698,7.0,
S0766,2,S0766,3,positive,0.95,1.0,
S0766,2,S0766,5,positive,0.8337,3.0,
S0766,2,S0766,7,positive,0.6587,5.0,
S0766,4,S0766,7,positive,0.8954,3.0,
S0766,4,S0766,8,positive,0.707,4.0,
S0767,1,S0767,2,positive,0.914,1.0,
S0767,1,S0767,4,positive,0.786,3.0,
S0767,1,S0767,8,positive,0.6405,7.0,
S0767,3,S0767,4,positive,0.925,1.0,
S0767,3,S0767,5,positive,0.863,2.0,
S0767,4,S0767,5,positive,0.8785,1.0,
S0767,4,S0767,6,positive,0.95,2.0,
S0767,5,S0767,6,positive,0.95,1.0,
S0767,6,S0767,8,positive,0.95,2.0,
S0767,7,S0767,8,positive,0.95,1.0,
S0768,1,S0768,2,positive,0.9492,1.0,
S0768,1,S0768,4,positive,0.9237,3.0,
S0768,1,S0768,7,positive,0.7527,6.0,
S0768,3,S0768,4,positive,0.95,1.0,
S0768,3,S0768,8,positive,0.7889,5.0,
S0768,6,S0768,7,positive,0.95,1.0,
S0769,1,S0769,2,positive,0.95,1.0,
S0769,1,S0769,7,positive,0.6029,6.0,
S0769,2,S0769,5,positive,0.757,3.0,
S0769,3,S0769,4,positive,0.8999,1.0,
S0769,3,S0769,7,positive,0.8186,4.0,
S0769,4,S0769,7,positive,0.9438,3.0,
S0769,4,S0769,8,positive,0.7915,4.0,
S0769,5,S0769,8,positive,0.8764,3.0,
S0769,7,S0769,8,positive,0.9312,1.0,
S0770,1,S0770,2,positive,0.95,1.0,
S0770,1,S0770,5,positive,0.7598,4.0,
S0770,2,S0770,3,positive,0.9077,1.0,
S0770,2,S0770,6,positive,0.7611,4.0,
S0770,3,S0770,5,positive,0.9463,2.0,
S0770,3,S0770,6,positive,0.9216,3.0,
S0770,4,S0770,5,positive,0.9096,1.0,
S0770,4,S0770,6,positive,0.95,2.0,
S0770,4,S0770,7,positive,0.9327,3.0,
S0770,5,S0770,8,positive,0.7522,3.0,
S0770,6,S0770,8,positive,0.8116,2.0,
S0771,1,S0771,7,positive,0.6655,6.0,
S0771,2,S0771,6,positive,0.8561,4.0,
S0771,2,S0771,7,positive,0.6823,5.0,
S0771,4,S0771,6,positive,0.95,2.0,
S0771,4,S0771,7,positive,0.8045,3.0,
S0771,5,S0771,6,positive,0.9141,1.0,
S0771,5,S0771,7,positive,0.8339,2.0,
S0771,6,S0771,7,positive,0.95,1.0,
S0771,6,S0771,8,positive,0.9246,2.0,
S0772,1,S0772,2,positive,0.95,1.0,
S0772,2,S0772,4,positive,0.8464,2.0,
S0772,5,S0772,7,positive,0.9195,2.0,
S0772,7,S0772,8,positive,0.8692,1.0,
S0773,2,S0773,5,positive,0.9399,3.0,
S0773,3,S0773,5,positive,0.8561,2.0,
S0773,4,S0773,6,positive,0.95,2.0,
S0773,5,S0773,6,positive,0.95,1.0,
S0773,6,S0773,7,positive,0.95,1.0,
S0774,1,S0774,4,positive,0.8343,3.0,
S0774,1,S0774,6,positive,0.8478,5.0,
S0774,1,S0774,7,positive,0.6134,6.0,
S0774,2,S0774,5,positive,0.8371,3.0,
S0774,3,S0774,4,positive,0.95,1.0,
S0774,3,S0774,5,positive,0.943,2.0,
S0774,3,S0774,6,positive,0.9252,3.0,
S0774,3,S0774,8,positive,0.7629,5.0,
S0774,4,S0774,6,positive,0.9444,2.0,
S0774,5,S0774,6,positive,0.95,1.0,
S0775,1,S0775,5,positive,0.713,4.0,
S0775,2,S0775,3,positive,0.908,1.0,
S0775,2,S0775,5,positive,0.8066,3.0,
S0775,2,S0775,8,positive,0.6085,6.0,
S0775,4,S0775,7,positive,0.8628,3.0,
S0775,5,S0775,6,positive,0.95,1.0,
S0775,5,S0775,8,positive,0.9355,3.0,
S0775,6,S0775,7,positive,0.95,1.0,
S0776,1,S0776,2,positive,0.9161,1.0,
S0776,1,S0776,4,positive,0.9386,3.0,
S0776,1,S0776,5,positive,0.7569,4.0,
S0776,1,S0776,8,positive,0.7525,7.0,
S0776,2,S0776,4,positive,0.8735,2.0,
S0776,2,S0776,6,positive,0.7313,4.0,
S0776,3,S0776,4,positive,0.9294,1.0,
S0776,3,S0776,8,positive,0.8413,5.0,
S0776,6,S0776,7,positive,0.9496,1.0,
S0776,6,S0776,8,positive,0.9356,2.0,
S0777,1,S0777,4,positive,0.9333,3.0,
S0777,1,S0777,7,positive,0.6666,6.0,
S0777,2,S0777,5,positive,0.9466,3.0,
S0777,3,S0777,6,positive,0.751,3.0,
S0777,4,S0777,5,positive,0.95,1.0,
S0777,4,S0777,7,positive,0.9033,3.0,
S0777,5,S0777,7,positive,0.8586,2.0,
S0777,6,S0777,7,positive,0.95,1.0,
S0778,1,S0778,3,positive,0.8679,2.0,
S0778,1,S0778,6,positive,0.757,5.0,
S0778,2,S0778,3,positive,0.95,1.0,
S0778,2,S0778,5,positive,0.8769,3.0,
S0778,2,S0778,6,positive,0.8283,4.0,
S0778,3,S0778,4,positive,0.8955,1.0,
S0778,4,S0778,6,positive,0.8735,2.0,
S0778,4,S0778,7,positive,0.9096,3.0,
S0778,5,S0778,6,positive,0.95,1.0,
S0779,1,S0779,3,positive,0.8128,2.0,
S0779,1,S0779,4,positive,0.9396,3.0,
S0779,1,S0779,8,positive,0.6646,7.0,
S0779,2,S0779,3,positive,0.9388,1.0,
S0779,2,S0779,5,positive,0.8158,3.0,
S0779,2,S0779,6,positive,0.7411,4.0,
S0779,4,S0779,5,positive,0.95,1.0,
S0779,6,S0779,8,positive,0.9499,2.0,
S0779,7,S0779,8,positive,0.95,1.0,
S0780,1,S0780,4,positive,0.8038,3.0,
S0780,2,S0780,3,positive,0.95,1.0,
S0780,2,S0780,6,positive,0.8288,4.0,
S0780,3,S0780,5,positive,0.95,2.0,
S0780,3,S0780,6,positive,0.9206,3.0,
S0780,5,S0780,8,positive,0.8794,3.0,
S0780,6,S0780,7,positive,0.9164,1.0,
S0780,7,S0780,8,positive,0.9474,1.0,
S0781,1,S0781,3,positive,0.9025,2.0,
S0781,1,S0781,4,positive,0.7844,3.0,
S0781,1,S0781,7,positive,0.7679,6.0,
S0781,2,S0781,6,positive,0.8472,4.0,
S0781,3,S0781,4,positive,0.95,1.0,
S0781,3,S0781,7,positive,0.792,4.0,
S0781,3,S0781,8,positive,0.8357,5.0,
S0781,4,S0781,7,positive,0.8186,3.0,
S0781,5,S0781,7,positive,0.9465,2.0,
S0781,5,S0781,8,positive,0.8387,3.0,
S0782,1,S0782,2,positive,0.95,1.0,
S0782,1,S0782,8,positive,0.703,7.0,
S0782,2,S0782,3,positive,0.865,1.0,
S0782,3,S0782,4,positive,0.9425,1.0,
S0782,3,S0782,6,positive,0.8054,3.0,
S0782,4,S0782,8,positive,0.7991,4.0,
S0782,6,S0782,7,positive,0.8945,1.0,
S0782,6,S0782,8,positive,0.932,2.0,
S0783,1,S0783,4,positive,0.809,3.0,
S0783,1,S0783,6,positive,0.8444,5.0,
S0783,2,S0783,4,positive,0.8292,2.0,
S0783,3,S0783,4,positive,0.9287,1.0,
S0783,4,S0783,7,positive,0.8671,3.0,
S0783,6,S0783,7,positive,0.95,1.0,
S0784,1,S0784,4,positive,0.7969,3.0,
S0784,1,S0784,6,positive,0.8342,5.0,
S0784,1,S0784,8,positive,0.6336,7.0,
S0784,2,S0784,3,positive,0.95,1.0,
S0784,2,S0784,6,positive,0.7981,4.0,
S0784,2,S0784,7,positive,0.7008,5.0,
S0784,2,S0784,8,positive,0.7749,6.0,
S0784,3,S0784,6,positive,0.9392,3.0,
S0784,4,S0784,6,positive,0.95,2.0,
S0784,5,S0784,6,positive,0.949,1.0,
S0784,5,S0784,7,positive,0.8597,2.0,
S0785,1,S0785,2,positive,0.95,1.0,
S0785,1,S0785,8,positive,0.7535,7.0,
S0785,2,S0785,7,positive,0.7235,5.0,
S0785,2,S0785,8,positive,0.7571,6.0,
S0785,3,S0785,5,positive,0.911,2.0,
S0785,4,S0785,6,positive,0.95,2.0,
S0785,4,S0785,8,positive,0.769,4.0,
S0786,1,S0786,2,positive,0.9253,1.0,
S0786,1,S0786,4,positive,0.7772,3.0,
S0786,3,S0786,5,positive,0.8802,2.0,
S0786,3,S0786,6,positive,0.7766,3.0,
S0786,3,S0786,8,positive,0.6973,5.0,
S0786,5,S0786,6,positive,0.9205,1.0,
S0786,6,S0786,8,positive,0.885,2.0,
S0786,7,S0786,8,positive,0.8969,1.0,
S0787,1,S0787,2,positive,0.8594,1.0,
S0787,1,S0787,4,positive,0.8976,3.0,
S0787,1,S0787,8,positive,0.6133,7.0,
S0787,2,S0787,6,positive,0.8332,4.0,
S0787,2,S0787,7,positive,0.7091,5.0,
S0787,3,S0787,8,positive,0.7649,5.0,
S0787,5,S0787,7,positive,0.95,2.0,
S0787,5,S0787,8,positive,0.8255,3.0,
S0787,6,S0787,8,positive,0.95,2.0,
S0788,1,S0788,2,positive,0.869,1.0,
S0788,1,S0788,5,positive,0.8448,4.0,
S0788,2,S0788,6,positive,0.782,4.0,
S0788,2,S0788,7,positive,0.654,5.0,
S0788,3,S0788,4,positive,0.9434,1.0,
S0788,4,S0788,5,positive,0.95,1.0,
S0788,5,S0788,7,positive,0.95,2.0,
S0788,5,S0788,8,positive,0.7639,3.0,
S0788,7,S0788,8,positive,0.95,1.0,
S0789,1,S0789,3,positive,0.9075,2.0,
S0789,2,S0789,4,positive,0.8986,2.0,
S0789,2,S0789,8,positive,0.6914,6.0,
S0789,3,S0789,4,positive,0.95,1.0,
S0789,3,S0789,5,positive,0.8157,2.0,
S0789,3,S0789,8,positive,0.8227,5.0,
S0789,5,S0789,6,positive,0.95,1.0,
S0789,6,S0789,7,positive,0.9277,1.0,
S0790,1,S0790,3,positive,0.8866,2.0,
S0790,1,S0790,7,positive,0.7984,6.0,
S0790,2,S0790,6,positive,0.8954,4.0,
S0790,3,S0790,7,positive,0.7037,4.0,
S0790,3,S0790,8,positive,0.7971,5.0,
S0790,5,S0790,6,positive,0.95,1.0,
S0790,5,S0790,8,positive,0.8162,3.0,
S0791,1,S0791,3,positive,0.8306,2.0,
S0791,1,S0791,7,positive,0.6473,6.0,
S0791,2,S0791,3,positive,0.9009,1.0,
S0791,2,S0791,4,positive,0.8775,2.0,
